Filename,Acc Mean
S625.log,0.7946666666666666
S1250.log,0.7966666666666667
S1875.log,0.8046666666666668
S2500.log,0.8076666666666666
S3125.log,0.8099999999999999
S3750.log,0.8053333333333333
S4375.log,0.8046666666666668
S5000.log,0.8106666666666668
S5625.log,0.8086666666666668
S6250.log,0.8123333333333332
S6875.log,0.8083333333333332
S7500.log,0.8026666666666666
S8125.log,0.7976666666666667
S8750.log,0.7986666666666667
S9375.log,0.7629999999999999
