Filename,Acc Mean
S625.log,0.7305967026529417
S1875.log,0.7308728763913298
S3125.log,0.7309127896122624
S4375.log,0.7077444523841713
S5625.log,0.7241874118851271
S6875.log,0.6809758782518008
S8125.log,0.6529014336571454
S9375.log,0.6081210529365186
