Filename,Acc Mean
S625.log,0.5808832102270779
S1250.log,0.6245979329122345
S1875.log,0.6407080495717
S2500.log,0.6580252247803634
S3125.log,0.6660151293815882
S3750.log,0.672928282890631
S4375.log,0.6792516236994973
S5000.log,0.6846902454580993
S5625.log,0.6800540433032255
S6250.log,0.6833597377390971
S6875.log,0.6830579731017976
S7500.log,0.668292080735757
S8125.log,0.6592391416167727
S8750.log,0.6319637333772263
S9375.log,0.5516188986962397
