Filename,Acc Mean
S625.log,0.7559999999999999
S1250.log,0.7636666666666666
S1875.log,0.7639999999999999
S2500.log,0.7593333333333333
S3125.log,0.7613333333333333
S3750.log,0.7546666666666667
S4375.log,0.7603333333333334
S5000.log,0.7666666666666666
S5625.log,0.7663333333333333
S6250.log,0.769
S6875.log,0.7576666666666667
S7500.log,0.7716666666666666
S8125.log,0.7603333333333334
S8750.log,0.775
S9375.log,0.7693333333333333
